4, 3, 0.00004005
4, 4, 0.00010896
4, 5, 0.00034189
4, 6, 0.00115299
4, 7, 0.00374913
4, 8, 0.01283908
4, 9, 0.04531002
5, 2, 0.00002694
5, 3, 0.00006390
5, 4, 0.00023198
5, 5, 0.00092912
5, 6, 0.00369000
5, 7, 0.01566792
5, 8, 0.06728292
5, 9, 0.28937912
6, 2, 0.00003910
6, 3, 0.00009489
6, 4, 0.00040388
6, 5, 0.00193310
6, 6, 0.00951505
6, 7, 0.04850698
6, 8, 0.26191282
6, 9, 1.39738703
7, 2, 0.00007987
7, 3, 0.00013995
7, 4, 0.00070786
7, 5, 0.00394011
7, 6, 0.02280188
7, 7, 0.13490987
7, 8, 0.85401487
7, 9, 5.27985692
8, 2, 0.00011706
8, 3, 0.00020599
8, 4, 0.00120401
8, 5, 0.00785017
8, 6, 0.05122805
8, 7, 0.33909011
8, 8, 2.38609910
8, 9, 16.87399077
9, 2, 0.00017095
9, 3, 0.00027990
9, 4, 0.00192904
9, 5, 0.01343703
9, 6, 0.09933209
9, 7, 0.77733088
9, 8, 5.94557786
9, 9, 47.39189506

2, 2, 0.00002098
2, 3, 0.00001121
2, 4, 0.00023198
2, 5, 0.00002909
2, 6, 0.00004387
2, 7, 0.00007296
2, 8, 0.00012589
2, 9, 0.00020599
3, 2, 0.00001001
3, 3, 0.00002098
3, 4, 0.00004411
3, 5, 0.00010300
3, 6, 0.00025606
3, 7, 0.00062394
3, 8, 0.00161815
3, 9, 0.00433993
4, 2, 0.00001788
4, 3, 0.00004101
4, 4, 0.00011492
4, 5, 0.00036311
4, 6, 0.00113320
4, 7, 0.00369310
4, 8, 0.01275206
4, 9, 0.04532909
5, 2, 0.00002885
5, 3, 0.00006390
5, 4, 0.00022697
5, 5, 0.00092196
5, 6, 0.00364900
5, 7, 0.01559186
5, 8, 0.06716800
5, 9, 0.28225899
6, 2, 0.00003886
6, 3, 0.00009513
6, 4, 0.00042701
6, 5, 0.00210309
6, 6, 0.01019216
6, 7, 0.05114603
6, 8, 0.26605797
6, 9, 1.39529991
7, 2, 0.00008392
7, 3, 0.00014806
7, 4, 0.00074697
7, 5, 0.00413799
7, 6, 0.02391601
7, 7, 0.14125705
7, 8, 0.85142088
7, 9, 5.29569006
8, 2, 0.00012302
8, 3, 0.00020099
8, 4, 0.00115609
8, 5, 0.00734496
8, 6, 0.04820395
8, 7, 0.33909607
8, 8, 2.38814998
8, 9, 16.97271013
9, 2, 0.00016212
9, 3, 0.00028014
9, 4, 0.00180888
9, 5, 0.01284599
9, 6, 0.09490800
9, 7, 0.75987005
9, 8, 5.93917203
9, 9, 47.41240811

2, 2, 0.00002003
2, 3, 0.00001097
2, 4, 0.00020313
2, 5, 0.00002694
2, 6, 0.00004005
2, 7, 0.00006819
2, 8, 0.00011301
2, 9, 0.00019503
3, 2, 0.00001001
3, 3, 0.00002003
3, 4, 0.00004196
3, 5, 0.00010300
3, 6, 0.00023818
3, 7, 0.00060797
3, 8, 0.00158191
3, 9, 0.00427508
4, 2, 0.00001597
4, 3, 0.00003791
4, 4, 0.00010896
4, 5, 0.00031996
4, 6, 0.00104284
4, 7, 0.00348806
4, 8, 0.01226616
4, 9, 0.04296303
5, 2, 0.00002384
5, 3, 0.00006104
5, 4, 0.00021696
5, 5, 0.00084901
5, 6, 0.00345492
5, 7, 0.01466298
5, 8, 0.06374502
5, 9, 0.28721499
6, 2, 0.00004101
6, 3, 0.00009990
6, 4, 0.00044703
6, 5, 0.00206685
6, 6, 0.01013494
6, 7, 0.05112410
6, 8, 0.25433278
6, 9, 1.39061308
7, 2, 0.00008607
7, 3, 0.00015497
7, 4, 0.00077009
7, 5, 0.00413203
7, 6, 0.02391195
7, 7, 0.14205909
7, 8, 0.84608388
7, 9, 5.25992703
8, 2, 0.00012112
8, 3, 0.00020599
8, 4, 0.00116396
8, 5, 0.00734520
8, 6, 0.04843116
8, 7, 0.33726716
8, 8, 2.42308116
8, 9, 16.92749190
9, 2, 0.00018311
9, 3, 0.00028300
9, 4, 0.00190997
9, 5, 0.01341391
9, 6, 0.10009599
9, 7, 0.75803018
9, 8, 5.94948292
9, 9, 47.37323594

2, 2, 0.00002193
2, 3, 0.00001097
2, 4, 0.00021601
2, 5, 0.00002885
2, 6, 0.00004411
2, 7, 0.00007296
2, 8, 0.00012207
2, 9, 0.00021005
3, 2, 0.00001097
3, 3, 0.00002098
3, 4, 0.00004697
3, 5, 0.00010800
3, 6, 0.00026107
3, 7, 0.00062704
3, 8, 0.00158310
3, 9, 0.00429606
4, 2, 0.00001693
4, 3, 0.00004005
4, 4, 0.00010800
4, 5, 0.00034404
4, 6, 0.00114703
4, 7, 0.00375080
4, 8, 0.01255393
4, 9, 0.04269099
5, 2, 0.00002789
5, 3, 0.00006104
5, 4, 0.00021791
5, 5, 0.00085092
5, 6, 0.00345492
5, 7, 0.01473713
5, 8, 0.06367302
5, 9, 0.28381419
6, 2, 0.00003910
6, 3, 0.00009489
6, 4, 0.00041509
6, 5, 0.00200701
6, 6, 0.01019621
6, 7, 0.05121422
6, 8, 0.25802088
6, 9, 1.40187001
7, 2, 0.00009108
7, 3, 0.00015616
7, 4, 0.00078678
7, 5, 0.00413108
7, 6, 0.02405000
7, 7, 0.14202118
7, 8, 0.85494900
7, 9, 5.32833505
8, 2, 0.00011587
8, 3, 0.00021386
8, 4, 0.00116205
8, 5, 0.00775194
8, 6, 0.05149889
8, 7, 0.33094788
8, 8, 2.38186789
8, 9, 17.02366805
9, 2, 0.00018907
9, 3, 0.00028801
9, 4, 0.00184107
9, 5, 0.01373601
9, 6, 0.10055804
9, 7, 0.76021791
9, 8, 5.92776489
9, 9, 47.39862990

2, 2, 0.00002098
2, 3, 0.00001097
2, 4, 0.00018787
2, 5, 0.00002599
2, 6, 0.00003886
2, 7, 0.00006604
2, 8, 0.00011110
2, 9, 0.00019383
3, 2, 0.00001001
3, 3, 0.00001979
3, 4, 0.00004292
3, 5, 0.00009990
3, 6, 0.00024295
3, 7, 0.00059605
3, 8, 0.00155187
3, 9, 0.00407100
4, 2, 0.00001502
4, 3, 0.00003695
4, 4, 0.00010300
4, 5, 0.00031900
4, 6, 0.00104189
4, 7, 0.00352597
4, 8, 0.01208401
4, 9, 0.04243803
5, 2, 0.00002599
5, 3, 0.00006700
5, 4, 0.00022006
5, 5, 0.00084996
5, 6, 0.00348401
5, 7, 0.01478601
5, 8, 0.06344795
5, 9, 0.29157305
6, 2, 0.00004005
6, 3, 0.00010109
6, 4, 0.00043297
6, 5, 0.00207686
6, 6, 0.01002908
6, 7, 0.05110502
6, 8, 0.26606798
6, 9, 1.42853284
7, 2, 0.00008702
7, 3, 0.00014710
7, 4, 0.00076604
7, 5, 0.00409794
7, 6, 0.02421999
7, 7, 0.14233398
7, 8, 0.85968208
7, 9, 5.28762698
8, 2, 0.00011897
8, 3, 0.00022101
8, 4, 0.00125885
8, 5, 0.00774407
8, 6, 0.04916787
8, 7, 0.32809210
8, 8, 2.38077807
8, 9, 16.94516087
9, 2, 0.00017905
9, 3, 0.00027299
9, 4, 0.00191712
9, 5, 0.01342201
9, 6, 0.10040283
9, 7, 0.75989890
9, 8, 5.93768001
9, 9, 47.40205789

2, 2, 0.00002193
2, 3, 0.00001097
2, 4, 0.00021696
2, 5, 0.00002789
2, 6, 0.00004315
2, 7, 0.00006986
2, 8, 0.00011706
2, 9, 0.00020194
3, 2, 0.00001001
3, 3, 0.00002098
3, 4, 0.00004387
3, 5, 0.00010204
3, 6, 0.00025201
3, 7, 0.00061202
3, 8, 0.00158501
3, 9, 0.00438094
4, 2, 0.00001812
4, 3, 0.00004101
4, 4, 0.00011396
4, 5, 0.00040197
4, 6, 0.00113606
4, 7, 0.00373197
4, 8, 0.01292109
4, 9, 0.04538298
5, 2, 0.00002408
5, 3, 0.00006104
5, 4, 0.00021887
5, 5, 0.00088596
5, 6, 0.00376296
5, 7, 0.01557207
5, 8, 0.06742907
5, 9, 0.28911710
6, 2, 0.00003910
6, 3, 0.00009513
6, 4, 0.00041103
6, 5, 0.00194407
6, 6, 0.00954914
6, 7, 0.04845595
6, 8, 0.26120019
6, 9, 1.39872694
7, 2, 0.00008392
7, 3, 0.00014305
7, 4, 0.00072789
7, 5, 0.00393891
7, 6, 0.02262282
7, 7, 0.13445592
7, 8, 0.85852695
7, 9, 5.29348302
8, 2, 0.00012302
8, 3, 0.00021315
8, 4, 0.00126815
8, 5, 0.00766492
8, 6, 0.05037093
8, 7, 0.33427215
8, 8, 2.38700199
8, 9, 16.92798591
9, 2, 0.00016999
9, 3, 0.00028992
9, 4, 0.00190806
9, 5, 0.01343513
9, 6, 0.10016394
9, 7, 0.77012682
9, 8, 5.94955707
9, 9, 47.39194393

2, 2, 0.00002003
2, 3, 0.00001097
2, 4, 0.00017285
2, 5, 0.00002694
2, 6, 0.00003982
2, 7, 0.00006700
2, 8, 0.00011182
2, 9, 0.00019908
3, 2, 0.00001001
3, 3, 0.00002003
3, 4, 0.00004292
3, 5, 0.00009799
3, 6, 0.00023603
3, 7, 0.00061297
3, 8, 0.00155687
3, 9, 0.00411010
4, 2, 0.00001693
4, 3, 0.00003695
4, 4, 0.00010800
4, 5, 0.00032210
4, 6, 0.00104713
4, 7, 0.00357485
4, 8, 0.01227593
4, 9, 0.04316187
5, 2, 0.00002599
5, 3, 0.00006199
5, 4, 0.00022197
5, 5, 0.00085592
5, 6, 0.00359797
5, 7, 0.01478100
5, 8, 0.06544614
5, 9, 0.29269195
6, 2, 0.00004005
6, 3, 0.00009394
6, 4, 0.00041413
6, 5, 0.00196409
6, 6, 0.00968599
6, 7, 0.04849982
6, 8, 0.25527191
6, 9, 1.41499805
7, 2, 0.00008297
7, 3, 0.00014901
7, 4, 0.00073910
7, 5, 0.00426507
7, 6, 0.02428198
7, 7, 0.14265299
7, 8, 0.85017896
7, 9, 5.29835510
8, 2, 0.00011802
8, 3, 0.00022292
8, 4, 0.00126100
8, 5, 0.00763893
8, 6, 0.05163980
8, 7, 0.34109497
8, 8, 2.40245485
8, 9, 16.97469401
9, 2, 0.00017285
9, 3, 0.00027990
9, 4, 0.00180101
9, 5, 0.01294804
9, 6, 0.09489799
9, 7, 0.75765586
9, 8, 5.96009803
9, 9, 45.91227889

